,TARGET
19403,0
194071,0
21455,0
122765,0
8680,0
116388,1
71824,0
32425,0
160808,0
56771,0
63885,1
87193,0
45215,0
112377,1
149910,0
159840,0
51215,0
1853,0
157390,0
124336,1
105782,0
119431,0
165413,0
99128,0
141095,0
123298,0
45499,0
165335,0
126191,0
50910,0
88510,0
119333,0
79998,0
129779,0
146525,0
99513,0
10892,0
62168,1
77907,0
88300,0
5530,0
166488,1
68169,0
102952,0
139686,1
100788,0
143960,0
139724,0
53869,0
132116,0
103447,1
170550,0
120347,0
132801,0
66458,0
2116,0
148474,0
103147,0
181442,0
106498,0
4134,0
150058,1
72673,0
101395,0
53962,0
72553,0
156083,0
153479,0
65277,0
7457,0
145023,0
64555,0
188550,0
163181,0
22730,0
14642,0
185987,0
63849,1
173249,0
128455,0
22377,0
105056,0
82974,0
8425,0
168171,0
174302,0
59519,0
20220,0
49038,0
107005,0
82282,0
119118,0
75361,0
4950,0
20824,0
175953,0
162372,0
190833,0
172457,0
117943,0
173500,0
16780,0
52443,0
84782,0
16096,0
171444,0
89391,0
177154,0
12760,0
56712,0
187447,0
158615,0
120170,0
151551,0
157564,0
22694,0
136034,0
179737,0
38857,0
41419,1
78936,1
89881,0
69657,0
46597,1
179753,0
155299,0
139396,0
172911,0
50150,1
149707,0
64833,0
84447,0
148123,0
20491,0
32838,0
113383,0
87470,0
22999,0
35576,1
106679,0
1814,0
183536,0
174471,0
123634,0
80829,0
71577,0
171570,0
91871,0
179327,0
150752,0
56333,0
74033,0
87145,0
156582,0
150251,0
70613,0
77622,0
83681,0
53970,0
75469,0
114243,0
133355,0
164675,0
101604,0
46413,0
141679,0
134843,0
160531,0
37553,0
49261,0
48529,0
126373,0
170369,0
151432,0
25402,0
109173,0
177613,0
30504,1
83265,0
88874,0
111875,0
159731,1
146117,1
18893,0
162677,0
63445,0
49642,0
151743,0
74514,1
182112,0
57962,0
34461,1
176754,0
82508,0
48953,1
153630,0
45260,0
178153,0
16884,0
151836,0
174589,0
149193,0
40084,0
128062,0
184365,0
56124,1
100198,0
133955,0
154509,0
72565,1
111715,0
147623,0
46792,0
85914,0
78085,0
142876,0
105256,0
53534,0
174406,0
140880,0
180388,0
62277,1
8980,0
119171,0
86919,0
152836,0
14061,0
55371,0
140303,0
150860,0
129763,0
118613,0
138832,0
43972,1
42567,1
76963,0
146818,0
100781,0
57749,1
113129,0
150652,0
147636,1
3209,0
6034,0
113176,0
188475,0
82676,0
59655,0
56709,0
80838,0
96486,0
162189,0
159700,0
45700,0
27083,0
194566,0
66375,0
29495,0
17215,0
11,0
74612,0
57937,0
6450,0
26446,0
186315,0
108602,0
95477,0
181061,0
18418,0
47110,0
140903,0
178633,0
156510,0
185388,1
88098,0
143121,0
89968,0
135888,0
130688,0
42041,0
194085,0
76184,0
61998,0
102882,0
166309,0
92993,0
188072,0
83834,0
52610,1
15155,1
147901,0
125005,0
147585,0
102769,0
67412,0
76823,0
175284,0
70882,0
77516,0
80932,0
6684,0
134089,0
130348,0
176366,1
63914,0
811,0
42948,0
28082,0
106349,0
149332,0
18335,0
110842,0
149546,0
177856,0
108841,0
91739,0
4164,0
15502,0
11478,0
9327,0
167173,0
102499,0
6559,0
109813,0
144432,0
63036,0
130010,0
78664,0
79130,0
146537,0
161445,0
48308,0
130321,0
171986,0
87396,0
123790,0
147441,1
91886,0
106223,0
170537,0
82179,0
56618,0
170302,0
170210,0
93728,0
2207,0
117553,0
118128,0
77640,0
58121,0
13058,0
31877,0
119722,1
84459,0
167775,0
110120,0
6032,0
165425,0
133646,1
10251,0
75811,0
68408,0
141144,0
70560,0
55614,0
2488,0
11812,0
181662,0
99182,0
55799,0
73309,0
13711,1
33664,0
39647,0
81256,0
147495,0
64218,0
94186,1
40969,0
179867,0
25893,0
161871,0
73566,0
105083,1
80609,0
99550,0
104848,0
12490,0
35789,0
177205,0
41632,0
33655,0
165048,1
91067,0
68423,0
59187,0
59804,0
104294,0
15396,0
94956,0
24082,1
191086,0
26185,1
33290,0
95388,0
52914,0
28376,0
124317,1
153195,0
115347,0
173948,0
194355,1
91869,0
16705,0
191030,0
190390,0
29387,0
87288,0
190102,0
135017,0
84821,0
4390,0
45926,0
61089,0
95536,0
121208,0
164083,0
76451,0
172921,1
67363,0
10572,0
123225,0
62708,0
194015,1
7650,0
30430,0
174115,0
7623,0
126967,0
184332,0
192035,0
100482,0
35855,0
188470,0
58149,0
183682,0
61481,0
61407,0
62092,0
75824,0
67696,0
151262,0
44075,0
181398,0
30097,0
149811,0
56623,0
181643,0
20875,0
168849,0
70536,0
72053,0
28551,1
136119,0
12442,0
167453,0
15572,0
4381,0
101554,0
124725,0
39370,0
75306,0
49529,0
57526,0
85194,0
176239,0
7248,0
104517,0
138646,1
188273,0
55427,0
14643,0
81790,0
95422,0
5421,1
60097,1
191005,0
186914,1
161426,0
57038,0
34423,1
145977,0
12962,0
132207,0
104317,0
48229,0
194567,0
56952,0
86539,0
74614,0
8421,0
113746,0
171962,0
124326,0
23902,0
109012,0
93000,0
81920,0
26937,0
66672,0
140854,0
66781,0
135830,0
192104,0
128321,0
112232,0
71304,0
40722,0
146326,0
82411,0
101588,0
5853,0
104872,0
151397,0
169983,0
125735,0
109335,0
181325,0
13203,0
192445,0
17228,0
29329,0
82488,0
167969,0
139216,0
155553,0
110240,0
11471,0
180042,0
179618,0
101090,0
108855,0
5258,0
192161,0
181950,0
161133,0
155026,0
179110,0
186641,0
68189,0
52,0
87643,1
70023,0
14581,0
56803,0
16248,0
150708,0
65595,0
45836,0
180285,0
15438,0
3855,0
75219,0
141514,0
9909,0
144250,0
76645,0
69061,0
173052,0
176905,1
102328,0
80063,0
49741,0
9147,0
140343,1
88456,0
25721,0
193632,0
183348,0
186948,0
28625,0
97926,0
139780,0
134000,0
17117,0
131122,0
144484,0
181682,0
160663,0
61466,0
139367,0
146936,0
106240,1
182205,0
62090,0
118333,0
164607,0
4745,0
166882,0
114530,0
165173,0
72603,0
126701,0
87066,0
177639,0
71802,0
147847,1
120891,0
45521,0
165617,0
179776,0
118137,0
107135,1
88375,0
44121,0
124300,0
131232,0
49654,0
173113,0
7218,0
70042,0
153662,0
120366,0
151373,0
4697,1
125091,0
3564,0
163601,0
161745,0
3514,0
144553,0
165305,0
33399,0
45705,0
131309,0
44685,0
57468,0
45451,0
125220,0
170042,0
6652,0
190518,0
45519,0
185591,0
37674,0
163963,0
83990,0
54154,0
47488,0
76602,0
47311,1
71455,0
96018,0
134791,0
139770,0
175022,0
59255,0
57088,0
165368,0
29022,0
7395,0
58255,0
179237,0
124214,0
177453,0
72870,0
21374,0
42492,0
49188,0
123283,0
3377,0
10001,1
3768,0
112038,0
191548,0
45226,0
34736,0
81846,0
50903,0
193482,0
86883,0
24958,0
9590,1
111890,0
165802,0
151486,0
143746,0
141999,0
135323,1
52484,0
21709,0
130663,0
114513,0
95683,0
30090,0
130102,0
31964,0
130619,0
3775,0
111730,0
168800,0
121383,0
95370,0
63160,0
25530,1
136799,0
174982,0
163774,0
173766,0
133512,0
137539,0
95913,0
68523,0
136523,0
138830,0
166452,0
91606,0
98421,0
190393,0
90964,0
37207,0
142000,0
150447,0
65766,0
110442,0
141745,0
183999,0
88829,0
12308,0
41595,0
132176,0
172152,0
70168,0
139366,0
175358,0
129178,0
63103,0
138267,0
41984,0
93146,0
30656,0
134765,0
128479,0
151130,0
42578,1
130334,0
90665,0
111888,0
170450,0
98850,0
64304,0
49748,0
29983,0
19964,0
60031,0
19210,0
78082,0
118663,0
27555,0
162184,0
9619,0
150955,0
26560,0
20713,0
34300,0
131661,0
7685,0
56890,0
191168,1
20427,0
183283,0
97579,1
166568,0
215,0
190275,0
194379,0
5546,0
27359,0
65421,0
110570,0
12770,0
66551,1
72854,1
102498,0
165094,0
57524,0
185641,0
91931,0
83385,0
152038,0
190656,0
41070,0
136431,0
95371,0
53799,0
53236,0
107021,0
192561,0
13011,0
89290,0
54085,0
141163,0
63833,0
69736,0
170898,0
71299,0
153202,0
141654,0
73237,0
160919,0
74934,0
168372,0
153347,0
122775,0
17854,0
127037,0
7966,0
75319,0
118720,0
38431,0
165395,0
179583,0
124344,0
38969,1
87796,0
41589,0
39543,0
89047,0
48757,0
159167,0
59542,1
99743,0
121451,0
71392,0
42883,0
85390,0
132836,0
1778,0
169233,0
116440,0
92897,0
70825,0
120687,0
86751,0
112218,0
89114,0
176263,0
139845,0
97655,0
76377,0
7350,0
116408,0
134869,0
39440,0
50090,0
111787,0
24766,1
48604,0
66408,0
23519,0
85323,0
88609,0
133503,0
127432,0
95731,0
108439,0
15504,0
134385,1
66621,0
48031,0
52307,0
32945,0
93930,0
7821,0
64407,0
112725,0
168022,0
17687,0
182110,0
44750,0
77251,0
113400,0
146217,0
80215,0
104710,0
30332,0
146318,0
194243,1
32236,0
52014,0
131736,1
179883,0
115904,0
61732,0
187033,0
116314,0
122870,0
90737,0
51950,1
71548,0
62406,0
88151,0
139757,0
64847,0
184757,0
119804,0
24303,0
33221,0
165255,0
99544,0
59854,0
150596,0
141207,0
114855,0
180984,0
114835,0
90883,0
45048,0
60655,0
138348,0
129915,0
118076,0
93139,0
10212,0
141615,0
143306,0
139988,0
17870,0
155049,0
37374,0
57178,0
46652,0
71794,0
192180,0
72109,0
187662,0
142651,0
96115,0
53318,0
50565,0
41606,0
109866,0
18855,0
51361,0
188652,0
20657,0
85348,0
172530,0
18794,1
130847,0
1626,0
182435,0
162637,0
15767,0
186028,0
17171,0
63309,0
12678,0
31659,0
3992,0
193518,0
80929,0
113744,0
9318,0
80392,0
45570,0
78351,0
13201,0
8066,0
52600,0
30987,0
189853,0
27043,0
77319,1
15885,0
40859,0
146050,0
31592,0
68346,0
64353,0
166857,0
78052,0
185765,0
187255,0
63307,0
128917,0
174553,0
67620,0
31493,0
92704,0
107877,0
65937,1
100548,0
10002,0
44658,0
62676,0
13758,0
17971,0
85619,0
146896,0
67830,1
62634,0
7190,0
114911,0
30533,0
54158,0
25645,0
23310,1
152712,0
185683,0
191020,0
65082,0
139589,0
58692,0
11186,0
74082,0
14864,0
62921,0
53166,0
108938,0
174861,0
17528,0
102817,0
159674,0
5642,0
193892,0
24595,0
138365,0
149150,1
54618,0
17570,1
180742,0
160424,0
80450,0
163786,0
102810,0
24433,0
132486,0
49797,1
38189,0
102186,0
38716,0
157087,0
135405,0
45142,1
175051,0
134495,0
85538,0
51747,0
34034,0
26910,0
58590,0
100633,0
83712,0
748,0
91510,1
24059,0
104253,0
23442,0
114520,0
186527,0
183430,0
184476,0
81611,0
58508,0
41106,0
35031,0
79000,0
156587,0
98031,0
156010,0
92576,0
5317,0
51139,0
71334,0
123042,0
49394,0
124211,0
13837,0
138667,0
158172,0
18590,0
47026,0
37009,0
181810,1
163828,0
182665,0
131537,0
141924,0
67905,0
124288,0
129450,0
99576,0
20223,0
68312,0
120422,0
36485,0
36507,0
125352,0
136680,0
133658,1
158502,0
51328,0
93840,0
122618,0
148595,0
20785,0
193794,0
86543,0
143302,0
177826,0
62658,0
51775,0
130033,0
93353,0
143180,0
137714,0
136040,0
56857,0
185311,0
41692,0
132968,0
106449,0
107412,0
84106,0
141327,0
10917,0
170669,0
49895,0
74725,0
187307,0
29697,1
142493,0
24065,0
45316,0
140450,0
19573,0
168788,0
162682,0
78091,0
182728,0
33473,0
77059,0
130465,0
8295,0
149382,0
129401,0
10408,0
165612,0
149602,0
154526,0
129982,0
134918,0
100986,0
153825,1
155773,0
187361,0
168709,0
41461,1
142203,0
73820,0
42304,0
153567,0
67526,0
75143,0
41340,0
173626,0
190686,0
79312,0
67599,0
48273,0
81454,0
48990,1
19170,0
155648,0
172235,0
105625,0
101745,0
111691,0
149550,0
73262,0
131231,0
72803,0
100172,0
154223,0
72390,0
35956,0
143695,0
98788,0
32109,0
126882,0
129087,0
20051,0
193634,1
52964,0
144256,1
142912,0
185058,0
89267,0
14147,0
183547,0
101071,1
173149,0
126339,0
104510,0
132273,1
118075,0
28088,0
176591,0
2359,0
19401,0
144991,0
71742,0
179598,0
19357,0
80642,0
99393,1
37995,0
39208,0
78487,0
70646,0
129609,0
191551,0
53732,0
143933,0
127345,0
143893,0
118693,0
19801,0
167192,0
71934,1
65263,0
21663,0
185139,0
25352,0
13430,0
18706,0
86344,0
51881,0
65011,0
100248,0
139752,0
189126,0
114423,0
164641,0
70763,0
113415,0
4465,1
130919,0
47789,0
113892,0
124783,0
126418,1
16923,0
172672,0
138313,0
135985,0
118801,0
142777,0
176411,0
155063,0
22421,0
80805,0
182491,0
40893,0
92058,0
165864,1
20614,0
154671,0
119208,0
126087,0
145027,0
52270,0
56865,0
173048,0
97801,1
78228,1
84438,0
160998,0
88271,0
68420,0
166781,0
177886,0
11113,0
140120,0
159720,0
187748,0
24468,0
145424,0
7924,0
150131,0
129421,0
172054,0
103946,0
127776,0
39079,0
137903,0
136772,0
123049,0
133173,0
20624,0
26405,0
160317,1
47219,0
165168,0
157686,0
126644,0
154597,0
103718,0
128402,0
156842,0
64125,0
89206,0
28242,0
84738,0
53038,0
146466,0
39344,0
95439,0
117404,0
192066,0
104613,0
26268,1
70174,0
64504,0
119389,0
143498,0
70210,0
114089,0
146699,0
35712,0
184655,1
69051,0
52411,0
169889,0
88478,0
79747,0
180004,0
72207,0
193444,0
52576,0
82952,0
126815,0
140859,0
123051,0
27762,0
138499,0
23604,0
191139,1
110118,0
23124,0
68186,0
59180,0
134251,0
10768,0
48774,0
24633,0
71098,0
14004,0
103383,0
55093,0
172922,0
105583,1
170021,0
70381,0
94608,0
159633,0
170859,0
166639,0
148313,0
116872,0
148966,0
85212,0
45984,0
175847,0
132716,0
30295,1
61577,0
128597,0
49386,0
188825,0
8839,0
148044,0
137834,0
54318,0
79519,0
89157,0
63395,0
106496,0
149010,0
12425,0
175357,0
4552,0
126983,0
168347,1
27386,0
173397,0
72780,0
72319,0
101347,0
187506,0
158062,0
91530,0
95960,0
121114,0
155528,0
74535,0
112093,1
159356,0
116907,0
397,0
170801,0
39604,1
129569,0
6768,0
145623,0
15019,0
142387,0
61325,0
158998,0
16955,0
92418,0
12243,0
452,0
4983,0
158829,0
8565,0
124391,0
36487,1
100938,0
130279,0
89356,1
62000,0
74055,0
144898,0
114278,0
73259,0
95444,0
37307,0
29165,0
15959,0
65027,0
41482,0
137977,0
95349,0
144900,0
104629,0
66211,0
108877,0
123008,0
164010,0
150042,1
105686,0
130486,1
77947,0
93643,0
68968,1
89490,0
153961,0
75196,0
70190,0
105683,0
2729,0
46822,0
154624,0
53955,0
191947,0
8759,0
45669,0
86126,0
186837,0
118504,0
114338,0
104159,0
187916,0
48784,1
58110,0
177186,0
15560,0
44699,0
54476,0
185557,0
30866,0
134997,1
106197,0
66744,0
39196,0
91256,0
37637,1
133936,0
191451,0
77579,0
134402,0
29282,0
105978,0
171398,0
172456,0
87870,0
40336,0
155543,0
158809,0
39202,0
144354,0
157931,1
86885,0
73962,0
65285,0
137193,0
46423,0
152347,1
11524,0
46867,0
106817,0
41566,0
56388,0
138433,0
66525,0
5493,0
94728,0
17943,0
55110,0
58986,0
190562,0
6908,0
120017,0
126278,0
37832,0
133319,0
64291,0
58327,0
57799,0
26386,0
55164,0
145263,0
31197,0
139690,0
73411,1
133241,0
173094,0
26513,0
55643,0
52774,0
157603,0
143642,0
81471,0
175460,0
38664,0
192182,0
10526,1
167597,0
4792,0
159474,0
77975,0
148236,1
111307,0
98412,0
59756,0
164533,0
149583,0
193373,0
63238,0
14804,0
119628,1
132769,0
13046,0
166411,0
5205,0
160121,0
47778,0
67646,0
25695,0
123393,0
7116,0
147802,0
134026,0
52519,0
53665,0
139469,0
116196,1
154248,0
23342,0
165317,0
14037,0
42096,0
64874,0
79117,0
23099,0
69711,0
29336,0
114394,0
189272,0
134821,0
42645,0
177206,0
54128,0
26054,1
3858,0
20129,0
65345,0
25698,0
166631,0
192044,0
58674,0
1472,0
145679,0
181990,1
51293,0
135025,0
163112,1
75707,0
111799,0
108873,1
122685,0
135471,0
61479,1
14457,0
173462,0
18436,0
118327,0
102031,0
55489,0
161097,0
63863,0
162962,1
172233,0
164833,0
126094,0
8032,0
42805,0
145998,0
9410,0
73354,0
58559,0
64719,0
190370,0
117992,0
176372,1
70618,0
181419,0
182508,0
81621,0
110747,0
50422,0
163134,0
31403,0
124943,0
109651,0
166577,0
115001,0
91836,0
186389,0
21772,0
103659,0
146583,0
44913,1
45872,0
161813,0
180871,0
155202,0
159860,0
116354,0
15086,0
193164,0
25786,0
32024,0
130143,0
9813,0
24359,0
79673,0
160952,0
39871,1
59665,0
32074,0
4329,0
129111,0
105804,0
140703,0
148637,0
65159,0
160862,0
154071,0
20519,0
45013,0
102745,0
22182,0
133092,0
124139,0
122931,0
49834,0
155191,1
115675,0
71082,0
74428,0
20047,0
149917,0
157772,1
76627,0
26700,0
48707,0
110277,0
23293,0
152405,0
63054,0
144707,0
174973,1
77691,0
133152,0
178922,1
126984,0
69178,0
92982,0
32940,0
131158,0
112865,1
14218,0
90437,0
122147,0
188979,0
51300,0
140540,0
191835,1
5430,0
39187,0
184597,0
10238,0
101316,0
9512,1
83487,0
74432,0
108710,0
44366,1
46894,0
100721,0
164895,0
181318,1
22537,0
181538,0
22126,0
121068,0
161314,0
3448,0
158944,0
110672,0
23948,1
110840,1
180012,0
163792,0
4402,0
44217,0
46292,0
95364,1
25820,0
190574,0
70324,0
76537,0
116542,0
171637,0
6224,0
140233,1
35293,0
57788,1
97808,0
91193,1
157332,0
40442,0
66077,0
72981,0
31930,1
136670,1
159280,0
1179,0
81514,0
129090,0
14860,0
40044,0
66265,0
177797,0
135806,0
547,0
173394,0
50397,0
98134,0
10542,0
148650,0
83306,0
81295,0
61877,0
142672,0
57905,0
89944,0
53711,0
179231,0
61922,1
133941,0
107063,0
122869,0
121418,0
137184,0
163950,0
17984,0
163949,0
36318,0
100887,0
134241,0
164936,0
174097,0
53897,0
142938,0
161796,0
6358,0
55431,0
90673,0
85695,0
90895,0
34098,0
170842,0
108529,0
123264,0
130904,0
181424,0
6721,0
161620,0
4328,0
166333,0
133782,0
139362,0
99955,0
2453,0
155277,0
193901,0
147519,0
47825,0
94225,0
105110,0
30370,0
130509,0
185932,0
152561,0
77016,0
110755,0
68299,0
47544,0
83042,0
44557,0
19975,0
74558,0
192632,0
24275,0
95039,0
106979,0
115405,0
16012,0
24951,1
111903,0
96370,0
30124,0
12281,0
117456,0
189981,0
177331,1
42195,0
41742,0
15326,0
170910,0
171773,0
78799,0
12546,0
61044,0
66193,1
73816,0
30977,0
92923,0
193342,0
97564,0
24385,0
41901,0
147499,0
123720,0
14921,0
68904,0
160083,0
49503,0
126028,0
102422,0
116988,0
128080,0
109448,0
109732,0
98160,0
55491,0
26337,0
115585,0
188504,0
24292,1
83534,0
154701,0
74885,0
74474,1
34153,0
106830,0
153061,0
71495,1
42825,0
116406,0
37891,0
152100,0
66941,0
74464,0
172537,0
41291,0
168655,0
13556,1
173437,0
123607,0
116103,0
106345,0
158919,0
45301,0
193802,0
84583,0
50500,0
102353,0
190999,0
105891,0
149987,0
137509,1
20561,1
22296,0
81583,0
44549,0
92026,0
85487,0
188807,0
73554,0
5890,0
132443,0
172995,0
70583,0
178432,0
41494,0
42273,0
66015,0
43901,0
87791,0
147782,0
117709,0
144914,0
139926,0
4195,0
72564,0
186537,0
103932,0
114457,0
119691,0
64290,0
5466,0
154967,0
8289,0
29734,0
192198,1
145029,0
31516,0
67960,0
32831,0
123754,0
151005,0
74551,0
151323,0
87764,0
147301,0
33536,0
163872,0
123998,0
65380,0
81024,0
106531,0
110289,0
106693,0
160011,0
44317,0
51204,0
93911,0
186067,0
94870,0
466,0
22158,0
179425,0
47515,0
60680,0
44157,0
102303,0
384,0
180940,1
73409,0
17561,0
160614,0
190575,0
929,0
169758,0
65118,0
118939,0
27040,0
23670,0
73719,0
155540,0
118371,0
2193,0
49278,1
77544,0
108263,0
1416,0
86929,0
81208,0
119825,0
80391,0
130865,0
95486,0
15681,0
80449,0
194449,0
160628,0
69475,0
172001,0
182352,0
72184,0
177726,1
58949,1
151912,0
106105,0
161094,0
9239,0
156411,0
103255,0
85423,0
172751,0
153515,1
186765,1
87602,0
93202,0
191592,0
61267,0
70516,0
20577,0
139025,0
75718,0
50638,0
187364,0
79692,0
184792,0
169753,1
81480,0
51587,0
66668,0
6784,1
117277,0
67066,0
167144,0
86587,0
7071,0
92754,0
160706,0
133484,0
139356,0
147303,1
89582,0
53217,0
184618,0
138078,0
146875,0
139931,0
14698,0
57185,0
114041,0
194565,0
52044,0
92108,1
17497,0
74376,0
46603,0
119090,0
36047,0
129110,0
130936,0
22471,0
98142,0
55636,0
7263,0
132795,0
84026,0
68773,1
111639,0
52632,0
160369,1
38468,0
93909,0
145342,0
60108,0
117705,0
192546,0
145879,0
191891,0
153193,0
126147,0
95846,0
180773,0
178521,0
146860,0
38840,0
157180,0
26450,0
193935,0
105710,0
127274,0
141852,1
55719,0
122934,0
20809,0
185444,0
16416,0
65229,0
31400,0
46928,0
161832,0
111162,0
51125,0
28048,0
154978,0
10296,0
26969,0
78789,0
38730,0
148270,0
166298,0
117205,0
148225,0
12593,0
38900,0
86127,0
45290,0
62678,0
155578,0
28715,0
101914,0
128644,0
169635,0
44840,0
171276,0
98677,0
97788,0
53272,0
60611,0
17143,1
150535,0
191714,0
174809,0
23653,0
157402,0
104208,0
114870,0
56003,0
126760,1
155900,0
149908,0
167393,0
144714,0
136836,1
108573,1
24188,0
19749,0
189972,0
166949,0
7327,0
63680,0
136195,0
55667,0
70283,0
173520,0
131355,0
78165,0
13083,0
19861,0
121129,0
89326,0
74829,0
84236,0
155417,0
163967,0
53741,0
29912,0
160605,0
186114,0
9241,1
165121,0
177316,0
120721,0
135639,0
191233,0
22232,0
123461,0
59010,1
147463,0
134011,0
164061,0
106307,0
168882,0
261,0
101350,0
162029,0
98820,1
129459,0
129603,0
43445,0
111339,0
176249,0
149026,0
116622,0
111960,0
143617,0
10595,0
160183,0
181132,0
179450,0
73956,0
110165,1
151452,0
27374,0
150205,0
37054,0
109728,0
43995,0
174634,0
124447,1
191847,0
21124,0
15418,0
95966,0
50231,0
159004,0
94268,0
106258,0
159603,0
29518,0
42150,0
31457,0
188944,0
66499,0
86045,0
66454,0
135546,0
127242,0
89899,0
186452,0
145535,0
96015,0
181553,0
41564,0
85962,0
123517,0
1582,1
157412,0
124287,0
116591,0
127579,0
180819,0
11262,0
1414,0
187132,0
179263,0
178936,0
160219,0
78713,0
165277,0
16678,0
99041,0
6599,0
39787,0
170606,0
27317,0
64825,0
162971,0
83451,0
65353,0
139593,1
63951,0
165721,0
98442,0
176740,0
169810,0
30715,0
94651,0
171264,0
35044,1
158225,0
29512,0
75308,0
32317,0
182829,0
171471,0
13952,0
14995,0
184150,0
13827,0
88140,0
45533,0
76849,0
81594,0
125,0
170416,0
16634,0
40557,0
141425,0
16963,0
146864,0
132455,0
57869,0
157439,0
83206,1
13808,0
184074,0
102281,0
1938,0
24231,0
156127,0
55866,0
171217,0
4283,0
31776,0
118196,1
128718,0
36755,0
32165,0
50491,0
125190,0
39437,0
84355,0
18334,0
168940,0
45043,0
52548,1
90234,0
71593,0
170206,0
182905,0
192536,0
155008,0
123145,0
24720,0
99352,0
5025,1
83889,0
123936,0
186824,0
114392,0
43636,0
61566,0
104305,0
164342,0
142539,0
30614,0
29354,0
109280,0
176374,0
59267,0
11432,0
27646,0
143559,0
103319,0
56613,0
119469,1
113534,0
55672,1
192519,0
86468,0
181278,0
2335,0
73877,0
7846,0
138955,0
167334,0
28772,0
131501,0
35972,0
114678,0
29037,0
187706,0
118268,0
115988,0
56830,0
134559,0
180731,0
83459,1
77138,0
148057,0
192091,0
127343,0
31128,0
22727,0
113513,0
80062,0
67595,0
178459,0
154211,0
81443,0
156741,0
120766,0
2784,0
173602,0
158522,0
10551,1
156919,0
4761,1
128269,0
21983,0
119276,0
37085,0
149507,0
69746,0
77197,0
100989,0
134669,0
81838,0
156838,0
56557,0
56142,0
70265,1
96545,0
34818,0
155069,0
171432,0
79686,0
167432,0
19153,0
108167,0
3901,1
188490,0
11220,0
158750,0
172035,0
176058,0
82719,0
98502,0
52749,0
161236,0
151390,1
2507,0
43407,0
46727,0
167716,0
15031,0
83272,0
98306,0
118537,0
143433,0
50157,0
56473,0
166762,0
168838,0
146139,1
107742,0
160573,0
142734,0
156695,0
65714,0
168701,0
86949,0
100884,0
2475,0
154630,0
111308,1
138899,0
192107,0
154710,0
124567,0
56349,1
168645,0
85082,0
48868,0
46612,0
71592,0
14487,0
181348,0
182027,0
24450,0
185526,0
20932,0
153259,0
16770,0
54123,0
92781,0
123347,0
6795,0
86605,0
147654,0
168333,0
116807,0
54595,0
80704,0
118323,1
124621,0
9797,0
618,0
48980,0
100778,0
1460,0
172106,0
123840,1
191131,0
176377,0
155778,0
150957,0
61472,0
46731,0
26013,0
60799,0
168649,0
9169,0
13936,0
129554,0
113132,0
58248,0
154953,0
81706,0
104626,0
124557,0
160624,1
39672,0
100034,0
9552,0
70572,0
164768,0
19503,0
116364,0
129473,0
180259,0
70413,0
133827,0
